,borough,block,lot,lat,lng,address
1413,Manhattan,1036,54,40.7604832,-73.99008,"356 W 46th St, New York, NY 10036, USA"
1414,Manhattan,1037,38,40.7605136,-73.988164,"306 W 47th St, New York, NY 10036, USA"
1415,Manhattan,1039,17,40.7617748,-73.988299,"335 W 48th St, New York, NY 10036, USA"
1416,Manhattan,1039,32,40.7616668,-73.986858,"813 8th Ave, New York, NY 10019, USA"
1417,Manhattan,1039,38,40.7617943,-73.987367,"306 W 49th St, New York, NY 10019, USA"
1418,Manhattan,1040,50,40.7623354,-73.988136,"353 W 49th St, New York, NY 10019, USA"
1419,Manhattan,1041,19,40.7629954,-73.987495,"329 W 50th St, New York, NY 10019, USA"
1420,Manhattan,1041,38,40.7630579,-73.986497,"310 W 51st St, New York, NY 10019, USA"
1421,Manhattan,1041,44,40.7633384,-73.98686,"322 W 51st St, New York, NY 10019, USA"
1422,Manhattan,1041,50,40.7629844,-73.98776,"339 W 50th St, New York, NY 10019, USA"
1423,Manhattan,1043,13,40.7644085,-73.986815,"349 W 52nd St, New York, NY 10019, USA"
1424,Manhattan,1043,17,40.7641121,-73.986277,"325 W 52nd St, New York, NY 10019, USA"
1425,Manhattan,1043,46,40.7646195,-73.986258,"328 W 53rd St, New York, NY 10019, USA"
1426,Manhattan,1045,12,40.7654051,-73.98519,"343 W 54th St, New York, NY 10019, USA"
1427,Manhattan,1045,29,40.7654888,-73.984089,"929 8th Ave, New York, NY 10019, USA"
1428,Manhattan,1045,50,40.7659546,-73.985593,"338 W 55th St, New York, NY 10019, USA"
1429,Manhattan,1045,54,40.7662069,-73.98619,"358 W 55th St, New York, NY 10019, USA"
1430,Manhattan,1045,61,40.7664817,-73.986436,"840 9th Ave, New York, NY 10019, USA"
1431,Manhattan,1046,36,40.7660205,-73.983711,"945 8th Ave, New York, NY 10019, USA"
1432,Manhattan,1046,43,40.7665982,-73.984647,"326 W 56th St, New York, NY 10019, USA"
1433,Manhattan,1048,26,40.7671932,-73.983461,"311 W 57th St, New York, NY 10019, USA"
1434,Manhattan,1048,33,40.7674312,-73.982373,"989 8th Ave, New York, NY 10019, USA"
1435,Manhattan,1050,1,40.7582687,-73.995415,"459 W 40th St, New York, NY 10018, USA"
1436,Manhattan,1051,29,40.7585051,-73.994129,"421 W 41st St, New York, NY 10036, USA"
1437,Manhattan,1053,18,40.7597827,-73.993272,"433 W 43rd St, New York, NY 10036, USA"
1438,Manhattan,1054,1,40.7611219,-73.994045,"626 10th Ave, New York, NY 10036, USA"
1439,Manhattan,1054,41,40.7606726,-73.992231,"418 W 45th St, New York, NY 10036, USA"
1440,Manhattan,1054,56,40.7607482,-73.993605,"449 W 44th St, New York, NY 10036, USA"
1441,Manhattan,1056,5,40.7621055,-73.993039,"463 W 46th St, New York, NY 10036, USA"
1442,Manhattan,1056,19,40.7616036,-73.991756,"427 W 46th St, New York, NY 10036, USA"
1443,Manhattan,1057,56,40.7630119,-73.992098,"446 W 48th St, New York, NY 10036, USA"
1444,Manhattan,1057,141,40.7625079,-73.991098,"414 W 48th St, New York, NY 10036, USA"
1445,Manhattan,1058,16,40.7627976,-73.990945,"421 W 48th St, New York, NY 10019, USA"
1446,Manhattan,1059,8,40.7639215,-73.991379,"451 W 49th St, New York, NY 10019, USA"
1447,Manhattan,1061,16,40.7649248,-73.989861,"437 W 51st St, New York, NY 10019, USA"
1448,Manhattan,1061,46,Not Found,,
1449,Manhattan,1062,17,40.765427,-73.989064,"429 W 52nd St, New York, NY 10019, USA"
1450,Manhattan,1062,19,40.7653855,-73.988963,"425 W 52nd St, New York, NY 10019, USA"
1451,Manhattan,1063,7503,40.7668249,-73.989695,"810 10th Ave, New York, NY 10019, USA"
1452,Manhattan,1064,36,40.7666169,-73.986998,"839 9th Ave, New York, NY 10019, USA"
1453,Manhattan,1064,51,40.7670315,-73.988237,"444 W 55th St, New York, NY 10019, USA"
1454,Manhattan,1065,1,40.7976291,-73.968058,"850 Amsterdam Ave, New York, NY 10025, USA"
1455,Manhattan,1066,12,40.768177,-73.987981,"437 W 56th St, New York, NY 10019, USA"
1456,Manhattan,1066,29,40.7675063,-73.986384,"863 9th Ave, New York, NY 10019, USA"
1457,Manhattan,1067,18,40.7687755,-73.987087,"433 W 57th St, New York, NY 10019, USA"
1458,Manhattan,1068,1,40.8027783,-73.964363,"1000 Amsterdam Ave, New York, NY 10019, USA"
1459,Manhattan,1070,29,40.739233,-74.010043,"565 10th Ave, New York, NY 10014, USA"
1460,Manhattan,1071,1,40.7612853,-73.997734,"570 11th Ave, New York, NY 10036, USA"
1461,Manhattan,1071,42,40.760433,-73.996752,"527 W 42nd St, New York, NY 10036, USA"
1462,Manhattan,1072,50,40.7614089,-73.997018,"541 W 43rd St, New York, NY 10036, USA"
1463,Manhattan,1075,1,40.764009,-73.996015,"644 11th Ave, New York, NY 10036, USA"
1464,Manhattan,1076,1,40.7641722,-73.995549,"662 11th Ave, New York, NY 10036, USA"
1465,Manhattan,1076,15,40.7636593,-73.994641,"531 W 47th St, New York, NY 10036, USA"
1466,Manhattan,1078,8,40.7651224,-73.994191,"545 W 49th St, New York, NY 10019, USA"
1467,Manhattan,1078,16,40.7644893,-73.99279,"529 W 49th St, New York, NY 10019, USA"
1468,Manhattan,1078,20,40.7646192,-73.993176,"519 W 49th St, New York, NY 10019, USA"
1469,Manhattan,1078,43,40.764927,-73.992962,"516 W 50th St, New York, NY 10019, USA"
1470,Manhattan,1079,3,40.7661611,-73.994053,"710 11th Ave, New York, NY 10019, USA"
1471,Manhattan,1080,10,40.7660814,-73.99269,"535 W 51st St, New York, NY 10019, USA"
1472,Manhattan,1080,30,40.7657533,-73.991402,"765 10th Ave, New York, NY 10019, USA"
1473,Manhattan,1081,1,Not Found,,
1474,Manhattan,1083,1,40.7690347,-73.992353,"794 11th Ave, New York, NY 10019, USA"
1475,Manhattan,1083,37,40.7681338,-73.990547,"516 W 55th St, New York, NY 10019, USA"
1476,Manhattan,1084,25,40.7685213,-73.989323,"849 10th Ave, New York, NY 10019, USA"
1477,Manhattan,1086,31,40.7696704,-73.988517,"883 10th Ave, New York, NY 10019, USA"
1478,Manhattan,1086,34,40.7698097,-73.988475,"889 10th Ave, New York, NY 10019, USA"
1479,Manhattan,1086,7501,40.7700935,-73.990063,"541 W 57th St, New York, NY 10019, USA"
1480,Manhattan,1087,5,40.7711665,-73.990772,"858 11th Ave, New York, NY 10019, USA"
1481,Manhattan,1092,30,40.7624498,-73.997557,"595 11th Ave, New York, NY 10036, USA"
1482,Manhattan,1093,42,40.7637018,-73.997507,"620 W 46th St, New York, NY 10036, USA"
1483,Manhattan,1094,18,40.7639804,-73.997401,"619 W 46th St, New York, NY 10036, USA"
1484,Manhattan,1095,29,40.7644907,-73.995948,"651 11th Ave, New York, NY 10036, USA"
1485,Manhattan,1095,35,40.7646563,-73.995824,"659 11th Ave, New York, NY 10036, USA"
1486,Manhattan,1095,40,40.7645266,-73.996979,"615 W 47th St, New York, NY 10036, USA"
1487,Manhattan,1096,29,40.7649445,-73.995629,"673 11th Ave, New York, NY 10019, USA"
1488,Manhattan,1098,29,40.7664635,-73.994871,"709 11th Ave, New York, NY 10019, USA"
1489,Manhattan,1098,36,40.7665347,-73.994149,"717 11th Ave, New York, NY 10019, USA"
1490,Manhattan,1102,11,40.7692931,-73.994833,"778 12th Ave, New York, NY 10019, USA"
1491,Manhattan,1102,18,40.7692707,-73.994172,"627 W 54th St, New York, NY 10019, USA"
1492,Manhattan,1102,29,40.7687981,-73.992832,"787 11th Ave, New York, NY 10019, USA"
1493,Manhattan,1103,15,40.7696776,-73.993906,"635 W 55th St, New York, NY 10019, USA"
1494,Manhattan,1105,36,40.7712146,-73.991661,"853 11th Ave, New York, NY 10019, USA"
1495,Manhattan,1109,30,40.7687385,-73.995505,"713 12th Ave, New York, NY 10019, USA"
1496,Manhattan,1111,1,Not Found,,
1497,Manhattan,1113,1,40.7407141,-74.005814,"37 9th Ave, New York, NY 10014, USA"
1498,Manhattan,1113,13,40.7690842,-73.982554,"23 W 60th St, New York, NY 10023, USA"
1499,Manhattan,1113,18,40.769237,-73.982601,"1841 Broadway, New York, NY 10023, USA"
1500,Manhattan,1113,47,40.7697029,-73.982411,"1857 Broadway, New York, NY 10023, USA"
1501,Manhattan,1113,51,40.7696628,-73.983021,"25 W 60th St, New York, NY 10023, USA"
1502,Manhattan,1114,7502,40.7705678,-73.982612,"1879 Broadway, New York, NY 10023, USA"
1503,Manhattan,1115,57,40.7713214,-73.982518,"1895 Broadway, New York, NY 10023, USA"
1504,Manhattan,1116,24,40.7710928,-73.980757,"11 W 63rd St., New York, NY 10023, USA"
1505,Manhattan,1117,1,40.7726002,-73.98177,"1932 Broadway, New York, NY 10023, USA"
1506,Manhattan,1117,14,40.7720083,-73.981158,"37 W 64th St, New York, NY 10023, USA"
1507,Manhattan,1117,55,40.7724189,-73.981313,"56 W 65th St, New York, NY 10023, USA"
1508,Manhattan,1118,5,40.7729,-73.981349,"43 W 65th St, New York, NY 10023, USA"
1509,Manhattan,1118,52,40.773062,-73.980707,"56 W 66th St, New York, NY 10023, USA"
1510,Manhattan,1119,1,40.7736141,-73.981038,"147 Columbus Ave, New York, NY 10023, USA"
1511,Manhattan,1119,8,40.7733111,-73.980355,"59 W 66th St, New York, NY 10023, USA"
1512,Manhattan,1119,21,40.7726864,-73.979361,"9 W 66th St, New York, NY 10023, USA"
1513,Manhattan,1119,43,40.7733533,-73.979563,"34 W 67th St, New York, NY 10023, USA"
1514,Manhattan,1119,61,40.7740094,-73.980715,"155 Columbus Ave, New York, NY 10023, USA"
1515,Manhattan,1120,29,40.7732987,-73.978434,"75 Central Park West, New York, NY 10023, USA"
1516,Manhattan,1120,51,40.7742764,-73.979768,"52 W 68th St, New York, NY 10023, USA"
1517,Manhattan,1121,1,40.7750114,-73.980317,"189 Columbus Ave, New York, NY 10023, USA"
1518,Manhattan,1121,63,40.7753044,-73.979858,"74 W 69th St, New York, NY 10023, USA"
1519,Manhattan,1122,22,40.7748888,-73.978273,"21 W 69th St, New York, NY 10023, USA"
1520,Manhattan,1122,23,40.7748555,-73.978194,"17 W 69th St, New York, NY 10023, USA"
1521,Manhattan,1122,47,40.7753833,-73.978543,"36 W 70th St, New York, NY 10023, USA"
1522,Manhattan,1124,18,40.7762677,-73.977608,"31 W 71st St, New York, NY 10023, USA"
1523,Manhattan,1124,59,40.7770681,-73.978639,"56 W 72nd St, New York, NY 10023, USA"
1524,Manhattan,1124,62,40.7771506,-73.978742,"257 Columbus Ave, New York, NY 10023, USA"
1525,Manhattan,1125,9,40.7773285,-73.97785,"39 W 72nd St, New York, NY 10023, USA"
1526,Manhattan,1125,24,40.7771357,-73.977395,"25 W 72nd St, New York, NY 10023, USA"
1527,Manhattan,1125,62,40.7778057,-73.978202,"275 Columbus Ave, New York, NY 10023, USA"
1528,Manhattan,1126,38,40.7777192,-73.975948,"14 W 74th St, New York, NY 10023, USA"
1529,Manhattan,1128,1,40.7795505,-73.976963,"329 Columbus Ave, New York, NY 10023, USA"
1530,Manhattan,1129,29,40.7792741,-73.974256,"172 Central Park West, New York, NY 10024, USA"
1531,Manhattan,1129,47,40.7798484,-73.975114,"24 W 77th St, New York, NY 10024, USA"
1532,Manhattan,1129,59,40.7803733,-73.976228,"58 W 77th St, New York, NY 10024, USA"
1533,Manhattan,1131,16,40.7698296,-73.985857,"425 W 59th St, New York, NY 10019, USA"
1534,Manhattan,1132,1,40.77048,-73.983855,"38 Columbus Ave, New York, NY 10023, USA"
1535,Manhattan,1132,20,40.7703483,-73.985425,"155 W 60th St, New York, NY 10023, USA"
1536,Manhattan,1132,21,40.771161,-73.986651,"25 Amsterdam Ave, New York, NY 10023, USA"
1537,Manhattan,1132,35,40.7721004,-73.986191,"55 Amsterdam Ave, New York, NY 10023, USA"
1538,Manhattan,1134,1,40.7731082,-73.98544,"99 Amsterdam Ave, New York, NY 10023, USA"
1539,Manhattan,1134,25,40.773886,-73.985067,"115 Amsterdam Ave, New York, NY 10023, USA"
1540,Manhattan,1137,10,40.7741515,-73.982589,"1959 Broadway, New York, NY 10023, USA"
1541,Manhattan,1139,1,40.7921796,-73.971354,"175 Amsterdam Ave, New York, NY 10025, USA"
1542,Manhattan,1140,30,40.775139,-73.980819,"182 Columbus Ave, New York, NY 10023, USA"
1543,Manhattan,1140,32,40.775197,-73.980691,"186 Columbus Ave, New York, NY 10023, USA"
1544,Manhattan,1141,51,40.7768038,-73.981786,"2032 Broadway, New York, NY 10023, USA"
1545,Manhattan,1142,64,40.7775486,-73.981725,"2058 Broadway, New York, NY 10023, USA"
1546,Manhattan,1143,15,40.7775563,-73.98057,"145 W 71st St, New York, NY 10023, USA"
1547,Manhattan,1143,30,40.7770496,-73.979582,"111 W 71st St, New York, NY 10023, USA"
1548,Manhattan,1143,42,40.7776082,-73.97992,"126 W 72nd St, New York, NY 10023, USA"
1549,Manhattan,1143,49,40.7778115,-73.980397,"140 W 72nd St, New York, NY 10023, USA"
1550,Manhattan,1143,60,40.7781931,-73.981219,"166 W 72nd St, New York, NY 10023, USA"
1551,Manhattan,1144,1,40.7787763,-73.981182,"265 Amsterdam Ave, New York, NY 10023, USA"
1552,Manhattan,1144,56,40.7790283,-73.980626,"168 W 73rd St, New York, NY 10023, USA"
1553,Manhattan,1144,61,40.7791335,-73.981031,"275 Amsterdam Ave, New York, NY 10023, USA"
1554,Manhattan,1145,12,40.7789921,-73.979962,"153 W 73rd St, New York, NY 10023, USA"
1555,Manhattan,1145,17,40.7788935,-73.979528,"139 W 73rd St, New York, NY 10023, USA"
1556,Manhattan,1147,30,40.7797456,-73.977322,"326 Columbus Ave, New York, NY 10023, USA"
1557,Manhattan,1148,1,40.7815455,-73.979502,"347 Amsterdam Ave, New York, NY 10024, USA"
1558,Manhattan,1149,33,40.7516439,-73.997621,"374 9th Ave, New York, NY 10001, USA"
1559,Manhattan,1150,1,40.7826933,-73.978406,"381 Amsterdam Ave, New York, NY 10024, USA"
1560,Manhattan,1150,48,40.7824169,-73.977208,"144 W 79th St, New York, NY 10024, USA"
1561,Manhattan,1151,17,40.7711208,-73.988316,"523 W 59th St, New York, NY 10023, USA"
1562,Manhattan,1152,13,40.7720425,-73.989018,"239 W 60th St, New York, NY 10023, USA"
1563,Manhattan,1154,108,40.7724873,-73.988153,"243 W 61st St, New York, NY 10023, USA"
1564,Manhattan,1154,156,40.77404,-73.987857,"247 W 63rd St., New York, NY 10023, USA"
1565,Manhattan,1154,158,40.7739596,-73.987709,"243 W 63rd St., New York, NY 10023, USA"
1566,Manhattan,1154,160,40.773907,-73.98754,"239 W 63rd St., New York, NY 10023, USA"
1567,Manhattan,1154,162,40.773842,-73.987381,"235 W 63rd St., New York, NY 10023, USA"
1568,Manhattan,1154,202,40.7742744,-73.987323,"240 W 64th St, New York, NY 10023, USA"
1569,Manhattan,1154,206,40.7744077,-73.987659,"248 W 64th St, New York, NY 10023, USA"
1570,Manhattan,1158,12,40.7763879,-73.983584,"178 Amsterdam Ave, New York, NY 10023, USA"
1571,Manhattan,1158,33,40.777318,-73.982873,"222 Amsterdam Ave, New York, NY 10023, USA"
1572,Manhattan,1158,38,40.7776334,-73.983743,"222 W 70th St, New York, NY 10023, USA"
1573,Manhattan,1162,5,40.7784414,-73.984815,"269 W 70th St, New York, NY 10023, USA"
1574,Manhattan,1163,53,40.7792581,-73.983749,"248 W 72nd St, New York, NY 10023, USA"
1575,Manhattan,1164,2,40.7798809,-73.984036,"269 W 72nd St, New York, NY 10023, USA"
1576,Manhattan,1164,5,40.7797757,-73.983835,"263 W 72nd St, New York, NY 10023, USA"
1577,Manhattan,1164,37,40.779531,-73.982056,"2099 Broadway, New York, NY 10023, USA"
1578,Manhattan,1164,42,40.7795884,-73.98227,"236 W 73rd St, New York, NY 10023, USA"
1579,Manhattan,1165,56,40.7806595,-73.982974,"246 W 74th St, New York, NY 10023, USA"
1580,Manhattan,1165,7501,40.7803878,-73.983171,"267 W 73rd St, New York, NY 10023, USA"
1581,Manhattan,1166,20,40.7808631,-73.981817,"2129 Broadway, New York, NY 10023, USA"
1582,Manhattan,1166,35,40.780633,-73.980531,"314 Amsterdam Ave, New York, NY 10023, USA"
1583,Manhattan,1167,29,40.7810436,-73.980213,"330 Amsterdam Ave, New York, NY 10023, USA"
1584,Manhattan,1167,33,40.7811737,-73.979775,"338 Amsterdam Ave, New York, NY 10023, USA"
1585,Manhattan,1167,55,40.7819557,-73.98198,"248 W 76th St, New York, NY 10023, USA"
1586,Manhattan,1167,59,40.7820765,-73.982267,"256 W 76th St, New York, NY 10023, USA"
1587,Manhattan,1168,10,40.7822006,-73.981231,"2169 Broadway, New York, NY 10024, USA"
1588,Manhattan,1168,38,Not Found,,
1589,Manhattan,1168,56,40.78253,-73.980918,"2179 Broadway, New York, NY 10024, USA"
1590,Manhattan,1169,8,40.78291,-73.980967,"2189 Broadway, New York, NY 10024, USA"
1591,Manhattan,1169,16,40.7826412,-73.980468,"2186 Broadway, New York, NY 10024, USA"
1592,Manhattan,1169,29,40.7821206,-73.97935,"366 Amsterdam Ave, New York, NY 10024, USA"
1593,Manhattan,1170,12,40.7833463,-73.979996,"2208 Broadway, New York, NY 10024, USA"
1594,Manhattan,1171,60,40.7761129,-73.987922,"312 W 66th St, New York, NY 10023, USA"
1595,Manhattan,1171,62,40.7750725,-73.98865,"101 West End Ave, New York, NY 10023, USA"
1596,Manhattan,1171,148,40.7741399,-73.990096,"405 Freedom Pl S, New York, NY 10069, USA"
1597,Manhattan,1171,164,Not Found,,
1598,Manhattan,1182,29,40.77869,-73.985384,"303 W 70th St, New York, NY 10023, USA"
1599,Manhattan,1184,7,40.7803074,-73.984998,"307 W 72nd St, New York, NY 10023, USA"
1600,Manhattan,1184,10,40.7800694,-73.984688,"301 W 72nd St, New York, NY 10023, USA"
1601,Manhattan,1184,91,40.7820304,-73.984281,"314 W 75th St, New York, NY 10023, USA"
1602,Manhattan,1186,48,40.7841675,-73.983284,"53 Riverside Dr, New York, NY 10024, USA"
1603,Manhattan,1186,83,40.7843427,-73.981558,"300 W 79th St, New York, NY 10024, USA"
1604,Manhattan,1195,14,40.7829371,-73.973251,"31 W 81st St, New York, NY 10024, USA"
1605,Manhattan,1197,113,40.7842197,-73.972318,"47 W 83rd St, New York, NY 10024, USA"
1606,Manhattan,1198,29,40.7842899,-73.970537,"241 Central Park West, New York, NY 10024, USA"
1607,Manhattan,1199,29,40.7849342,-73.969934,"251 Central Park West, New York, NY 10024, USA"
1608,Manhattan,1200,5,40.7864197,-73.971601,"53 W 86th St, New York, NY 10024, USA"
1609,Manhattan,1200,19,40.7859926,-73.97043,"25 W 86th St, New York, NY 10024, USA"
1610,Manhattan,1200,25,40.7858477,-73.970063,"11 W 86th St, New York, NY 10024, USA"
1611,Manhattan,1201,23,40.7865367,-73.969655,"15 W 87th St, New York, NY 10024, USA"
1612,Manhattan,1203,33,40.7878682,-73.967897,"295 Central Park West, New York, NY 10024, USA"
1613,Manhattan,1204,1,40.7894839,-73.969601,"635 Columbus Ave, New York, NY 10024, USA"
1614,Manhattan,1204,29,40.7883186,-73.967153,"306 Central Park West, New York, NY 10024, USA"
1615,Manhattan,1205,6,Not Found,,
1616,Manhattan,1205,22,40.7890837,-73.967896,"15 W 91st St, New York, NY 10024, USA"
1617,Manhattan,1205,29,40.7886943,-73.967137,"315 Central Park West, New York, NY 10025, USA"
1618,Manhattan,1206,1,40.7909383,-73.968943,"667 Columbus Ave, New York, NY 10025, USA"
1619,Manhattan,1206,10,40.790088,-73.968402,"61 W 92nd St, New York, NY 10025, USA"
1620,Manhattan,1206,32,40.7895368,-73.966611,"325 Central Park West, New York, NY 10025, USA"
1621,Manhattan,1206,45,40.7904381,-73.968469,"62 W 93rd St, New York, NY 10025, USA"
1622,Manhattan,1208,29,40.7902872,-73.965704,"341 Central Park West, New York, NY 10025, USA"
1623,Manhattan,1210,12,40.7829296,-73.977186,"153 W 79th St, New York, NY 10024, USA"
1624,Manhattan,1211,29,40.7529975,-73.996236,"422 9th Ave, New York, NY 10001, USA"
1625,Manhattan,1211,56,40.7840294,-73.976713,"170 W 81st St, New York, NY 10024, USA"
1626,Manhattan,1212,53,40.7845509,-73.976131,"154 W 82nd St, New York, NY 10024, USA"
1627,Manhattan,1212,61,Not Found,,
1628,Manhattan,1213,58,40.7852234,-73.975886,"162 W 83rd St, New York, NY 10024, USA"
1629,Manhattan,1215,53,40.7865628,-73.974827,"156 W 85th St, New York, NY 10024, USA"
1630,Manhattan,1216,39,40.786582,-73.973065,"116 W 86th St, New York, NY 10024, USA"
1631,Manhattan,1216,48,40.786868,-73.973751,"140 W 86th St, New York, NY 10024, USA"
1632,Manhattan,1216,54,40.7871344,-73.974379,"158 W 86th St, New York, NY 10024, USA"
1633,Manhattan,1217,6,40.7876603,-73.974347,"163 W 86th St, New York, NY 10024, USA"
1634,Manhattan,1217,11,40.7875326,-73.974043,"155 W 86th St, New York, NY 10024, USA"
1635,Manhattan,1217,35,40.7869071,-73.972145,"546 Columbus Ave, New York, NY 10024, USA"
1636,Manhattan,1217,57,40.7880094,-73.973916,"168 W 87th St, New York, NY 10024, USA"
1637,Manhattan,1217,64,40.7880874,-73.974325,"541 Amsterdam Ave, New York, NY 10024, USA"
1638,Manhattan,1220,1,40.7899595,-73.973343,"615 Amsterdam Ave, New York, NY 10024, USA"
1639,Manhattan,1220,29,40.789014,-73.970664,"618 Columbus Ave, New York, NY 10024, USA"
1640,Manhattan,1221,1,40.7906611,-73.972432,"635 Amsterdam Ave, New York, NY 10025, USA"
1641,Manhattan,1221,29,40.7894692,-73.970226,"632 Columbus Ave, New York, NY 10024, USA"
1642,Manhattan,1224,23,40.7914331,-73.969642,"123 W 93rd St, New York, NY 10025, USA"
1643,Manhattan,1224,58,40.7927713,-73.97133,"699 Amsterdam Ave, New York, NY 10025, USA"
1644,Manhattan,1225,1,40.7930797,-73.970682,"715 Amsterdam Ave, New York, NY 10025, USA"
1645,Manhattan,1226,40,40.7930455,-73.96851,"112 W 96th St, New York, NY 10025, USA"
